9.902101,0.5412554,11.32799
8.810018,2.002642,17.23449
6.479847,7.864457,15.65555
2.940917,9.412297,0.07698624
0.4021543,2.313579,0.01859032
8.421129,0.7932191,8.996961
1.720983,8.331833,0.5733162
2.131009,3.177859,0.8557807
8.430341,2.07575,21.29133
6.812629,9.47117,18.96729
1.541974,2.446628,0.158452
2.180323,0.2714737,0.03085076
7.031685,8.344879,21.92154
7.300312,3.121362,9.344086
2.56234,9.214621,2.513731
6.303341,1.919599,14.86209
4.62314,1.748889,6.336559
3.214747,2.987513,2.697956
5.250681,4.912252,4.999772
6.471585,4.836326,24.20071
1.431137,9.320482,0.02970247
7.797968,0.3110762,5.514793
7.944146,7.304337,17.01526
4.5793,0.9099787,5.255019
8.475456,1.530594,12.42886
9.065675,7.552052,44.23362
1.552472,1.247981,0.2174821
5.298861,3.787755,11.27374
7.044885,4.99779,20.49512
3.819827,7.014468,4.544772
0.2417334,7.095323,0.0382412
9.774291,5.044637,67.15012
9.074019,5.200541,40.69664
8.699069,2.047978,11.48951
9.314856,0.767685,17.78891
2.853331,0.7873623,1.565249
8.452597,3.469561,14.99374
7.952097,4.84945,25.70634
9.352765,5.409736,18.13283
8.904504,9.402766,32.12474
7.530299,7.543848,19.85066
0.9740965,7.201398,0.227396
7.075152,6.714976,17.40055
6.224608,2.861237,10.64139
6.108645,8.919228,25.66806
5.741846,0.5099389,1.795091
0.6252098,3.929639,0.06159146
3.603055,1.407267,2.000579
6.775191,6.247813,23.63245
7.16168,7.652063,40.90359
9.097972,6.461957,24.08596
2.695974,2.115984,1.285002
5.830785,7.748776,20.2241
3.850212,9.866321,3.567408
4.549372,5.374253,6.828397
7.025323,6.018973,13.90408
1.20849,0.1025453,0.006708604
1.931932,3.285794,0.4011191
7.55861,6.667663,36.29075
1.058767,1.265663,0.1021517
6.095804,1.304812,2.616805
3.057248,7.377237,1.545735
6.942831,0.5084757,4.512868
3.005526,9.62945,4.349031
9.054818,9.227459,43.41984
8.756457,3.804924,13.93328
2.03877,9.963445,0.6507333
1.5685,2.940746,0.5244088
8.780138,5.000286,53.60596
6.924604,6.992337,13.86732
6.689097,8.901976,9.741922
5.598551,6.911995,17.65195
6.155647,5.335457,13.5507
9.005749,2.853878,10.58248
4.51385,5.322087,4.044341
5.997371,4.285305,8.470753
4.22535,7.339177,8.535888
7.309045,8.493946,21.49662
9.506209,3.042837,26.65754
3.003965,2.721015,2.031217
3.56349,0.4869306,0.5193482
0.2472183,6.775848,0.02763722
7.371178,8.899246,19.0195
1.862794,7.53635,0.9281893
5.362551,2.784464,7.424762
9.498122,1.667779,11.86272
9.901036,4.299353,34.11102
3.759909,4.64572,3.970573
3.467199,9.160794,4.810449
3.586386,5.141402,5.685472
5.906182,0.9861498,1.720569
3.281494,3.800725,1.593495
9.298596,1.30723,10.9269
9.651754,7.290991,25.36006
7.044195,5.15371,14.52989
0.5464659,1.945,0.009217636
6.642346,6.663237,13.74765
3.717629,8.870985,6.879642
8.364486,2.908952,13.09576
1.198371,3.724048,0.1951213
6.0156,3.076246,14.82347
5.514016,8.769947,22.16982
5.160172,3.959968,7.082065
1.754835,3.581495,0.4307263
8.576545,0.3896446,5.10991
4.973515,2.795634,5.67502
1.59274,3.709862,0.1725282
1.680357,6.519641,1.10223
9.144481,5.173205,20.56223
2.60263,7.589229,2.248875
8.305309,1.09002,16.52216
4.300622,9.984961,5.997124
9.771187,0.6740699,6.271488
9.172554,2.708155,18.61991
3.492647,1.889799,2.299851
7.915115,8.048339,24.32817
1.468176,2.853592,0.03432184
4.488477,0.5675223,2.670475
9.246028,8.68348,32.38424
4.718994,6.095556,4.192422
7.716568,1.286235,12.57437
6.234715,5.996656,28.32111
5.232467,1.113086,6.042642
9.950446,3.939559,49.77389
6.485487,6.736508,15.435
2.974026,8.240857,2.215865
3.703398,8.196766,4.890024
0.1258629,6.095871,0.02111706
3.710658,9.970669,4.170057
8.818269,2.988593,12.72699
9.875061,3.254095,21.55512
0.2742629,4.627774,0.01155628
2.484335,5.020394,0.9414117
7.383334,3.396638,22.59214
4.659486,3.289142,2.809159
4.079699,9.94528,4.303633
8.572496,2.48444,14.61706
5.655321,3.985887,13.62043
2.23421,2.563196,0.6643143
2.606891,4.03676,1.036727
0.5335697,5.980749,0.06413126
5.151866,2.286516,6.450897
2.475105,3.069083,1.123082
6.741983,1.405139,7.304002
0.181677,4.372696,0.006507282
1.231227,1.172512,0.06117925
8.993668,4.376862,24.30483
4.824718,5.81343,4.675713
1.329294,8.733984,0.1170562
8.19903,2.936043,20.9651
1.666343,3.222115,0.6823596
5.119729,7.425532,12.95618
6.251505,8.251848,26.08097
1.410261,7.540851,1.035049
8.679548,1.04518,6.313337
3.158814,5.571083,1.06872
5.602871,7.088929,8.805688
5.289942,0.5521102,2.624944
9.215347,8.538705,64.16248
8.146708,5.62199,15.31097
3.53174,4.445862,3.938984
4.843103,4.52701,8.437276
0.3276502,5.375911,0.0373387
1.115479,7.009342,0.04158806
6.452882,1.662141,2.502009
4.307364,7.242329,2.615653
6.903278,4.399605,19.53104
4.108035,8.182467,13.017
1.049056,6.210776,0.2045254
5.627879,9.531112,18.86331
8.142334,3.552183,13.97727
0.9080375,3.60886,0.03757446
3.578942,5.1105,4.936165
0.4793322,2.657443,0.03466905
6.384968,9.16313,20.51336
3.89595,8.180204,5.410797
6.530029,4.308723,19.79359
2.643391,6.540476,1.385447
1.816455,7.943022,0.64692
2.368014,5.335574,3.139486
0.5437616,8.590248,0.03151934
3.371528,0.4316513,0.3293898
8.949413,9.824418,22.67242
1.144896,9.584038,0.2663204
8.144903,7.37923,28.93345
7.307257,9.048413,27.04402
0.2092168,7.303617,0.02882351
7.790107,7.5602,47.24503
7.701217,3.938028,22.37132
2.268546,7.221146,3.257447
3.864148,9.720613,8.961217
7.349743,0.07448799,5.83492
7.169052,0.6653191,4.379821
5.895025,6.641284,13.22364
3.213955,2.10762,2.308101
2.720101,6.429919,2.564562
0.9214434,3.879219,0.1157779
5.675745,8.856084,18.82368
1.874771,8.012289,0.2210783
4.878989,1.286099,4.124274
6.692925,4.815997,13.89123
0.5692965,5.100988,0.06009698
5.443256,3.439263,9.598758
2.362939,0.2925526,0.009701682
5.987423,1.387513,3.751453
5.034323,3.394336,9.843726
2.655744,5.211254,1.891604
2.663094,3.286689,0.7668474
7.853396,6.065581,30.46839
9.350599,2.664378,30.24628
7.733566,2.242755,10.29874
5.599309,0.7362879,2.344813
2.76571,8.865982,3.030312
5.390784,9.0594,5.43718
2.409815,1.154068,0.4931072
7.419452,3.52782,16.34603
7.960328,1.475133,10.84942
1.061713,7.551622,0.08338717
3.991338,8.721235,6.725199
8.646485,7.956579,43.27653
1.121479,9.709915,0.3231366
2.523653,5.043521,0.03615226
5.35532,3.731575,10.51087
9.433764,1.164593,25.41181
0.5747838,6.013432,0.04193586
2.165618,8.948396,1.917185
9.633494,3.76756,46.82345
9.380424,6.702644,29.58491
4.595809,0.0004927325,0.5042624
3.260851,2.184211,2.187687
3.603944,3.158785,3.382987
2.615401,3.867491,2.703985
2.622215,8.443445,0.383834
4.028324,3.149998,4.763367
3.672181,5.622037,4.647137
1.359245,3.563913,0.3582758
8.740385,7.611274,30.20429
9.149454,9.47396,64.04203
9.171358,4.576658,34.21799
5.971508,8.702813,14.69766
0.3218348,5.561627,0.03005057
7.737815,7.772969,14.82684
2.185196,0.6968795,0.7726435
6.821591,1.090968,6.188837
4.447704,8.656295,12.5202
2.184241,4.076776,0.7951951
4.00705,1.594659,3.017937
2.409564,9.839249,1.902199
3.786593,1.203556,1.57843
0.1660593,0.3808434,0.03852195
4.381504,4.594466,5.480721
1.109476,5.890627,0.02334568
4.624625,7.10187,2.864752
9.30891,9.525025,77.29661
9.171674,1.225268,14.78261
3.459758,7.876668,3.962912
9.479775,7.370058,55.34985
9.258105,1.732713,20.23555
0.3233536,7.620549,0.04000811
9.174421,0.9188991,10.70066
1.013759,5.053045,0.1087413
3.051082,5.480225,3.725207
1.792326,9.435257,1.175404
9.30693,4.397016,57.09774
3.52203,0.3248241,0.6656031
1.450342,2.656366,0.1474785
0.4708875,6.326943,0.06447913
7.097843,4.768276,15.63932
8.465757,2.372771,18.52217
1.384262,3.575114,0.3045017
4.600223,5.534762,14.53489
1.262163,6.048575,0.1889568
6.08563,8.410718,22.54322
5.754296,4.877338,8.191945
3.796787,0.9203972,1.442587
7.474749,9.562881,23.5996
6.445616,0.3220354,14.52479
6.973533,3.897667,28.31667
7.759017,0.7054525,2.955694
9.757265,5.899763,27.65618
8.566524,0.2930278,2.520786
7.106494,7.596451,15.95389
1.630745,2.169633,0.2593511
9.862549,7.042245,29.11534
0.804482,3.670431,0.0344988
4.012673,3.787185,4.973299
2.487137,6.450168,0.07473069
5.636767,9.650971,13.09415
7.664427,0.2533189,10.88687
6.292385,8.122382,24.47107
6.384726,7.142709,9.572095
8.017209,5.556148,27.24378
1.776051,2.172164,0.7496266
6.176826,7.16079,15.34796
7.176521,3.611176,13.09441
7.961522,7.237071,26.5193
5.791049,1.476072,7.86243
7.11791,2.513372,10.66273
8.471901,0.02414999,3.140937
4.985873,2.743508,3.214395
0.9911669,3.229677,0.06927921
5.123963,7.649916,14.73652
2.278602,3.221338,2.21849
6.983437,0.9660636,9.149438
5.093489,2.881,5.805989
8.02625,9.479458,45.24752
4.640945,7.421673,15.20533
4.86096,6.08052,4.949831
8.074134,4.553644,28.29477
0.4543827,1.695036,0.006339381
5.965798,9.2638,15.81219
0.6545107,7.413482,0.1310043
7.367124,5.879363,18.98283
9.870493,3.469727,35.77046
0.3345358,9.506236,0.05968767
8.80918,3.19748,13.22358
1.673339,8.988852,2.191224
5.251745,2.478717,1.796706
4.867633,4.988935,10.1994
9.16856,0.006913936,6.845039
0.2642822,2.983522,0.005952562
3.012908,0.3305208,2.309094
0.7803733,8.388553,0.116363
2.958522,8.608989,3.093098
7.830783,8.138994,33.33914
2.340837,5.306078,0.3008421
8.920476,4.879264,32.64785
6.914757,6.38589,13.17102
4.585024,3.026065,8.450357
9.9013,9.94328,25.03807
6.529903,1.288654,4.239089
6.34228,7.883352,28.23645
1.262599,7.825026,0.0004712024
4.659216,6.854471,15.83843
1.972979,6.046787,1.217798
7.158432,7.622455,18.82375
3.636752,3.285824,3.905035
0.3729343,4.663095,0.06326226
2.569248,1.767105,0.5044233
6.593011,6.78643,6.134597
3.365231,6.462493,2.288939
7.438344,6.105956,24.90798
7.041576,0.09680907,2.642221
2.419974,3.742531,0.7409295
0.4374512,4.533286,0.04567865
4.631731,3.248952,2.954594
8.121472,4.654164,26.82522
8.243169,0.4254419,7.031214
5.419987,4.366755,12.66548
1.405247,2.403855,0.1324631
0.4361334,2.929475,0.03182312
2.744121,5.525376,2.368794
2.223353,0.132631,0.06509136
3.193939,5.742325,0.695741
4.907817,2.218947,5.171292
1.85437,0.07362248,0.0006236926
7.267326,1.55244,8.017344
2.402784,6.427764,1.594222
6.525861,7.021268,18.76448
7.474418,8.32368,25.15356
1.778983,7.40298,1.426116
8.068912,3.471036,20.95775
6.443785,0.8146906,0.8181688
2.910735,4.372861,1.741872
4.788161,3.374488,6.235788
3.855548,1.792566,3.278712
3.814396,2.249654,0.6468056
3.218698,7.982312,4.308988
9.754803,5.549671,62.47602
1.140393,7.504353,0.177858
7.862738,3.128649,23.50364
7.700959,3.095325,19.82056
1.817061,4.48262,0.3018688
7.508784,1.227507,5.543084
0.7495326,7.890166,0.01904389
0.1496491,0.01632661,0.05272998
9.844771,9.353183,60.53068
2.176052,8.059426,2.657071
5.793175,3.948793,4.686429
1.66991,0.9140929,0.06383504
8.649034,8.782699,49.40627
9.566056,6.691696,31.62196
8.258284,7.412601,23.32908
2.472945,4.297906,1.148185
7.847909,9.320274,37.92689
5.849917,3.010011,9.49638
3.377161,6.295117,3.170446
1.486718,4.361618,0.1429044
8.9618,1.576288,20.64705
8.410297,2.869746,19.46306
3.36919,3.028923,3.138352
0.8617486,7.510189,0.01688119
4.072572,6.069762,5.987306
4.114652,8.460894,11.7091
9.105645,0.05950848,11.40004
7.296156,8.794295,20.29514
5.103821,9.90792,6.373282
9.076959,8.043167,64.51091
5.550739,8.597969,14.41373
9.702586,8.403305,55.20771
7.68912,8.65267,38.577
7.391942,6.268573,38.0624
9.490594,1.543876,26.29225
9.660301,1.366743,12.41344
2.594174,8.090458,2.866083
3.848685,5.011979,3.862921
7.829757,9.744263,22.14702
0.1676769,5.365429,0.007304602
2.370284,8.643888,2.576653
3.849937,6.112665,3.201594
4.455783,0.7672071,1.169641
3.200394,6.282335,2.172414
3.760204,1.583206,1.516392
4.398746,4.14523,12.70843
3.267941,6.741578,2.855289
9.786488,1.76467,10.5456
3.299113,1.845763,0.3527995
6.174595,2.253862,9.63608
3.596544,4.784866,2.035459
0.9770723,1.323275,0.001297988
